cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
261000.0,-0.1140765367544454,0.30679495481819263,24566.140662795086,261000.0,-0.11406985936151072,0.3086882903759341,24870.288220571634
261000.0,-0.029932380563961063,0.20837633642432346,11332.802068803558,261000.0,-0.02974296538278193,0.20671688195034138,11153.01788293383
261000.0,-0.2995024338248439,0.634173332841875,104967.8879989084,261000.0,-0.2960297052473694,0.6305469909523225,103770.86153554636
261000.0,0.0732772799772992,0.19397937327546502,9820.907283905313,261000.0,0.07331201167355784,0.19253634295895783,9675.333516962462
261000.0,-0.001403058495362154,0.24883011455904366,16160.187162892831,261000.0,-0.001524226273964825,0.24444625671827291,15595.78680255328
261000.0,0.1624985283879741,0.26339597229175854,18107.51137529494,261000.0,0.16241449665884766,0.25833850200293734,17418.82200206875
